LOCAL_CODE,Latitude,Longitude
(지번) 면목동 372-20,37.5751722,127.0852730
(지번) 망우동 490-13,37.5982432,127.0953173
(지번) 면목동 504-1,37.5864546,127.0880649
(지번) 면목동 412-4,37.5849527,127.0886198
(지번) 면목동 633-3,37.5793817,127.0866285
(지번) 상봉동 115-14,37.5956889,127.0839514
(지번) 신내동 648,37.6169600,127.0913012
(지번) 상봉동 107-31,37.5946322,127.0865905
(지번) 묵동 240-44,37.6100537,127.0759565
(지번) 묵동 175-2,37.6126015,127.0775889
(지번) 묵동 250-46,37.6054400,127.0779167
(지번) 망우동 344-7,37.6021273,127.1030781
(지번) 신내동 454-4,37.6055977,127.0970795
(지번) 상봉동 26-2,37.6020447,127.0923120
(지번) 묵동 163-3,37.6161009,127.0784144
(지번) 면목동 496-16,37.5813363,127.0882105
(지번) 상봉동 87-27,37.5937914,127.0900087
(지번) 망우동 209-27,37.6007509,127.1040111
(지번) 묵동 250-8,37.6058554,127.0771289
(지번) 묵동 166-39,37.6160217,127.0772655
(지번) 중화동 298-13,37.5957556,127.0764858
(지번) 신내동 565-9,37.6054254,127.0963117
(지번) 면목동 661-45,37.5788174,127.0842889
(지번) 망우동 487-13,37.5998914,127.0992392
(지번) 상봉2동 91-1,37.5967851,127.0886597
(지번) 상봉2동 108-6,37.5934828,127.0860011
(지번) 면목동 413-1,37.5845318,127.0885625
(지번) 상봉2동 88-92,37.5952757,127.0894635
(지번) 면목동 118-1,37.5878205,127.0860506
(지번) 상봉동 109-31,37.5927235,127.0855892
(지번) 망우동 508-2,37.5971246,127.0943690
(지번) 면목7동 652-19,37.5797919,127.0842590
(지번) 면목동 1216,37.5881762,127.0879908
(지번) 상봉동 105-11,37.5942463,127.0883158
(지번) 면목동 634-23,37.5804190,127.0878457
(지번) 면목동 144-1,37.5913068,127.0807778
(지번) 신내동 537-3,37.6031829,127.0954879
(지번) 상봉동 49-11,37.5994064,127.0951989
(지번) 중화동 312-37,37.6000724,127.0778279
(지번) 면목동 472,37.5809801,127.0913066
(지번) 중화동 298-14,37.5958451,127.0764370
(지번) 묵동 175-7,37.6123807,127.0776865
(지번) 면목동 105-1,37.5888833,127.0905880
(지번) 상봉동 87-48,37.5942144,127.0899461
(지번) 신내동 797,37.6060585,127.0971514
(지번) 묵동 171-18,37.6146690,127.0785765
(지번) 면목동 496-24,37.5816148,127.0881028
(지번) 상봉동 136-9,37.5929667,127.0734867
(지번) 면목동 637-2,37.5807289,127.0861878
(지번) 면목동 497-7,37.5823536,127.0883114
(지번) 면목동 1110-16,37.5806403,127.0910878
(지번) 면목동 647-39,37.5808494,127.0846369
(지번) 상봉동 247-3,37.6015187,127.0875237
(지번) 신내동 495-9,37.5998501,127.0967227
(지번) 상봉동 101-7,37.5963962,127.0865379
(지번) 면목동 379-35,37.5745581,127.0848449
(지번) 면목동 595-51,37.5826005,127.0877820
(지번) 면목동 596-30,37.5820561,127.0879118
(지번) 면목동 617-3,37.5794480,127.0877705
(지번) 묵동 240-9,37.6113025,127.0756664
(지번) 면목동 51-3,37.5866723,127.0955573
(지번) 신내동 786,37.6080552,127.0972918
(지번) 면목동 504-18,37.5857717,127.0879427
(지번) 면목동 597-14,37.5821611,127.0865797
(지번) 신내동 387-1,37.6070008,127.1004210
(지번) 신내동 661,37.6075360,127.0940206
(지번) 신내동 565-14,37.6053462,127.0965419
(지번) 중화동 302-71,37.5985278,127.0776825
(지번) 면목동 191-126,37.5897150,127.0736576
(지번) 망우동 563-21,37.5982028,127.0945859
(지번) 신내동 648,37.6169600,127.0913012
(지번) 망우동 403,37.5972955,127.1009220
(지번) 묵동 169-11,37.6145711,127.0771458
(지번) 면목동 593-24,37.5824202,127.0866215
(지번) 상봉동 130-131,37.5931993,127.0762584
(지번) 묵동 57-1,37.6165261,127.0805605
(지번) 신내동 389,37.6072267,127.1004829
(지번) 상봉동 101,37.5964889,127.0875470
(지번) 면목동 446-17,37.5820226,127.0928692
(지번) 면목동 74-42,37.5897052,127.0925809
(지번) 묵동 170-1,37.6138498,127.0775593
(지번) 권농동 187-7,37.5741672,126.9916882
(지번) 종로5가 395-10,37.5701906,127.0013947
(지번) 관철동 13-10,37.5694838,126.9863483
(지번) 재동 86,37.5775450,126.9860875
(지번) 소격동 86,37.5801011,126.9808486
(지번) 필운동 32-1,37.5774821,126.9679142
(지번) 계동 101-12,37.5794433,126.9862554
(지번) 재동 85-3,37.5774595,126.9863112
(지번) 익선동 128-3,37.5740698,126.9898101
(지번) 청진동 183-1,37.5717420,126.9794663
(지번) 청진동 146,37.5708728,126.9798150
(지번) 부암동 97-5,37.5954183,126.9679640
(지번) 삼청동 102-2,37.5846314,126.9819738
(지번) 종로5가 265-22,37.5703753,127.0056639
(지번) 견지동 88,37.5727398,126.9838860
(지번) 체부동 85-1,37.5776361,126.9716855
(지번) 통인동 120,37.5796737,126.9709860
(지번) 재동 84-22,37.5781540,126.9860853
(지번) 계동 146-1,37.5776219,126.9865539
(지번) 소격동 84,37.5800989,126.9806442
(지번) 익선동 166-60,37.5729241,126.9893936
(지번) 낙원동 221,37.5720389,126.9883001
(지번) 종로4가 165-11,37.5703914,126.9999323
(지번) 종로3가 167,37.5701596,126.9945169
(지번) 종로5가 138-9,37.5706246,127.0007269
(지번) 평창동 444-1,37.6170979,126.9748295
(지번) 부암동 245-2,37.5931240,126.9660448
(지번) 내자동 11-1,37.5763383,126.9715003
(지번) 익선동 156,37.5738076,126.9907776
(지번) 누하동 90-2,37.5803616,126.9674780
(지번) 동숭동 31-19,37.5803482,127.0045387
(지번) 명륜4가 107,37.5818169,127.0010920
(지번) 부암동 258-3,37.5928868,126.9656091
(지번) 명륜4가 143,37.5819139,127.0000703
(지번) 원서동 221-1,37.5776651,126.9884877
(지번) 부암동 23-3,37.5951086,126.9702868
(지번) 돈의동 27,37.5728001,126.9902771
(지번) 효제동 155,37.5726559,127.0039433
(지번) 중학동 19,37.5747613,126.9792930
(지번) 사간동 62-1,37.5779623,126.9801022
(지번) 행촌동 209-35,37.5727277,126.9609551
(지번) 효자동 164-7,37.5822153,126.9726769
(지번) 청진동 128,37.5706982,126.9805671
(지번) 청진동 246,37.5710725,126.9789282
(지번) 서린동 149,37.5694933,126.9788013
(지번) 종로4가 177,37.5705793,126.9998865
(지번) 인사동 194-28,37.5719039,126.9857787
(지번) 창신동 148-1,37.5725972,127.0125137
(지번) 부암동 278-5,37.5931388,126.9635802
(지번) 공평동 129,37.5718298,126.9826929
(지번) 체부동 28-2,37.5781709,126.9712790
(지번) 명륜2가 225,37.5837348,126.9978873
(지번) 당주동 3-2,37.5723716,126.9741779
(지번) 신문로2가 1-248,37.5729452,126.9692695
(지번) 익선동 144,37.5738991,126.9897812
(지번) 공평동 5-1,37.5715710,126.9835542
(지번) 혜화동 84-3,37.5865679,127.0015182
(지번) 재동 84-14,37.5777375,126.9859285
(지번) 신문로1가 115,37.5697309,126.9731483
(지번) 이화동 9-443,37.5781790,127.0080547
(지번) 내자동 196,37.5746878,126.9709740
(지번) 관철동 11-11,37.5685931,126.9861398
(지번) 창신동 581-5,37.5730224,127.0115262
(지번) 명륜4가 48-2,37.5830291,127.0004562
(지번) 내수동 1,37.5727773,126.9740400
(지번) 관철동 19-1,37.5694536,126.9855806
(지번) 창신동 81-8,37.5744929,127.0152752
(지번) 명륜4가 94-2,37.5819300,127.0016508
(지번) 묘동 3-1,37.5740405,126.9915025
(지번) 관훈동 15-1,37.5737865,126.9858927
(지번) 동숭동 1-41,37.5833355,127.0030721
(지번) 돈의동 26,37.5729028,126.9902213
(지번) 삼청동 35-116,37.5826787,126.9820008
(지번) 부암동 254-2,37.5927627,126.9654024
(지번) 관수동 163,37.5684585,126.9890701
(지번) 사직동 262-4,37.5748800,126.9672264
(지번) 평창동 114-12,37.6112777,126.9777309
(지번) 체부동 190,37.5765542,126.9715091
(지번) 화동 117,37.5795537,126.9837472
(지번) 내수동 110-48,37.5729026,126.9709621
(지번) 효제동 174-6,37.5721614,127.0052742
(지번) 견지동 110,37.5724303,126.9825285
(지번) 인사동 193-5,37.5722686,126.9859231
(지번) 돈의동 11-1,37.5730819,126.9908442
(지번) 통의동 35-21,37.5779158,126.9734936
(지번) 누하동 22,37.5800866,126.9688371
(지번) 청진동 146,37.5708728,126.9798150
(지번) 내자동 1-2,37.5764624,126.9721612
(지번) 신문로1가 115,37.5697309,126.9731483
(지번) 내수동 110-48,37.5729026,126.9709621
(지번) 삼청동 28-21,37.5862594,126.9818342
(지번) 당주동 16-1,37.5715135,126.9750655
(지번) 익선동 166-73,37.5734086,126.9896011
(지번) 당주동 128-14,37.5721231,126.9725767
(지번) 부암동 254-7,37.5924715,126.9652950
(지번) 부암동 188,37.5971258,126.9625193
(지번) 익선동 174,37.5730089,126.9898280
(지번) 명륜4가 24,37.5828863,127.0013696
(지번) 관철동 12-24,37.5690936,126.9866266
(지번) 내수동 110-9,37.5728049,126.9712419
(지번) 관철동 180,37.5691198,126.9846608
(지번) 동숭동 1-73,37.5824989,127.0032731
(지번) 익선동 93,37.5743685,126.9897651
(지번) 소격동 158-1,37.5787737,126.9817221
(지번) 명륜4가 101-2,37.5821698,127.0013745
(지번) 관훈동 198-32,37.5727620,126.9854350
(지번) 익선동 166-16,37.5738048,126.9899220
(지번) 통의동 25-2,37.5786649,126.9726064
(지번) 종로2가 71-5,37.5699545,126.9870972
(지번) 누상동 52,37.5809473,126.9669435
(지번) 돈의동 30,37.5728624,126.9900382
(지번) 도렴동 65,37.5730689,126.9742993
(지번) 통의동 10,37.5793012,126.9730340
(지번) 숭인동 56-25,37.5771871,127.0157213
(지번) 낙원동 85-7,37.5733074,126.9891515
(지번) 종로5가 138-7,37.5706533,127.0008334
(지번) 관철동 5-8,37.5691783,126.9879665
(지번) 화동 138-21,37.5792965,126.9822902
(지번) 교남동 50-1,37.5685534,126.9646149
(지번) 중학동 14,37.5754324,126.9797068
(지번) 신문로2가 1-152,37.5709138,126.9713357
(지번) 창성동 154,37.5809573,126.9715002
(지번) 누하동 175-2,37.5787957,126.9687525
(지번) 동숭동 1-47,37.5829685,127.0024153
(지번) 명륜4가 154-2,37.5821040,126.9997506
(지번) 창신동 382,37.5720859,127.0134344
(지번) 공평동 120-2,37.5717051,126.9828553
(지번) 부암동 257-1,37.5926647,126.9659836
(지번) 관철동 5-5,37.5695421,126.9880408
(지번) 청진동 6,37.5721487,126.9808900
(지번) 당주동 40,37.5711978,126.9747359
(지번) 관훈동 118-27,37.5752806,126.9840240
(지번) 청진동 46,37.5720669,126.9814019
(지번) 관철동 7-15,37.5689289,126.9873124
(지번) 신문로2가 1-335,37.5728127,126.9694028
(지번) 내자동 108,37.5756747,126.9714563
(지번) 청진동 146,37.5708728,126.9798150
(지번) 부암동 239-13,37.5936438,126.9660349
(지번) 공평동 125-1,37.5718775,126.9825774
(지번) 명륜4가 170-2,37.5823954,126.9992469
(지번) 관철동 21,37.5692860,126.9882657
(지번) 안국동 83,37.5770345,126.9841048
(지번) 안국동 133,37.5773427,126.9852635
(지번) 종로6가 94,37.5714303,127.0079910
(지번) 종로5가 247-2,37.5703640,127.0053915
(지번) 장사동 85,37.5700211,126.9944117
(지번) 권농동 187-7,37.5741672,126.9916882
(지번) 낙원동 122,37.5728215,126.9898315
(지번) 체부동 17,37.5789450,126.9704870
(지번) 명륜4가 170-8,37.5824806,126.9992782
(지번) 혜화동 122-5,37.5854084,127.0006328
(지번) 재동 5-2,37.5795441,126.9842140
(지번) 계동 140-25,37.5796775,126.9868810
(지번) 소격동 142-2,37.5799112,126.9821735
(지번) 평동 43,37.5688536,126.9651530
(지번) 삼청동 27-3,37.5873159,126.9832741
(지번) 관철동 11-13,37.5687511,126.9860596
(지번) 창성동 122-2,37.5795184,126.9725249
(지번) 종로5가 138-10,37.5705387,127.0008462
(지번) 통의동 35-29,37.5774120,126.9726520
(지번) 장사동 127-1,37.5696625,126.9947202
(지번) 견지동 68-1,37.5736770,126.9834345
(지번) 관훈동 198-42,37.5726051,126.9841932
(지번) 익선동 110-4,37.5739603,126.9904091
(지번) 공평동 70,37.5707847,126.9837035
(지번) 관철동 155,37.5688727,126.9850973
(지번) 청진동 146,37.5708728,126.9798150
(지번) 명륜2가 121-1,37.5849236,126.9975561
(지번) 신문로1가 2,37.5705133,126.9760757
(지번) 수송동 85,37.5750998,126.9812259
(지번) 통인동 73,37.5796433,126.9696473
(지번) 창신동 573-1,37.5723882,127.0108290
(지번) 중학동 19,37.5747613,126.9792930
(지번) 통인동 118-3,37.5797761,126.9710609
(지번) 공평동 17,37.5715470,126.9837286
(지번) 봉익동 21,37.5725484,126.9921995
(지번) 행촌동 209-11,37.5727168,126.9606354
(지번) 삼청동 15-2,37.5879050,126.9814911
(지번) 관수동 43-2,37.5699004,126.9911447
(지번) 청진동 146,37.5708728,126.9798150
(지번) 누하동 33,37.5797358,126.9693362
(지번) 관훈동 64,37.5746229,126.9848791
(지번) 명륜4가 167-2,37.5821938,126.9993746
(지번) 관철동 43-6,37.5693104,126.9842843
(지번) 당주동 22-1,37.5711083,126.9756118
(지번) 세종로 139-8,37.5697970,126.9776664
(지번) 동숭동 1-152,37.5802441,127.0042615
(지번) 동숭동 1-60,37.5818970,127.0025706
(지번) 청진동 246,37.5710725,126.9789282
(지번) 통의동 25-16,37.5785722,126.9725465
(지번) 원서동 219,37.5777374,126.9883511
(지번) 돈의동 75-4,37.5720866,126.9898719
(지번) 종로3가 107-2,37.5699820,126.9897520
(지번) 관수동 42,37.5698898,126.9909941
(지번) 권농동 182-6,37.5750372,126.9915448
(지번) 동숭동 50-24,37.5817638,127.0042885
(지번) 익선동 166-36,37.5736698,126.9898787
(지번) 구기동 64-5,37.6065207,126.9603816
(지번) 돈의동 49-1,37.5728709,126.9908269
(지번) 낙원동 110,37.5727396,126.9893146
(지번) 숭인동 61-30,37.5766142,127.0161746
(지번) 관훈동 29-2,37.5741522,126.9860695
(지번) 명륜4가 103-6,37.5820847,127.0012624
(지번) 당주동 128-27,37.5717672,126.9723168
(지번) 홍지동 133-12,37.5987961,126.9589118
(지번) 명륜4가 147-1,37.5818040,126.9997352
(지번) 창신동 542,37.5721259,127.0115722
(지번) 동숭동 187-11,37.5798208,127.0042649
(지번) 당주동 15-8,37.5714883,126.9753997
(지번) 연건동 195-38,37.5759614,127.0017171
(지번) 당주동 5,37.5719972,126.9743279
(지번) 익선동 166-39,37.5733267,126.9898896
(지번) 옥인동 산 3-1,37.5845011,126.9639004
(지번) 낙원동 82-3,37.5736499,126.9892876
(지번) 동숭동 1-87,37.5816973,127.0039749
(지번) 관훈동 123-4,37.5752844,126.9836525
(지번) 수송동 46-13,37.5733637,126.9813032
(지번) 소격동 149-11,37.5789794,126.9820885
(지번) 당주동 42-2,37.5712541,126.9750395
(지번) 재동 84-5,37.5779502,126.9864150
(지번) 혜화동 90-18,37.5842584,127.0020828
(지번) 내수동 1,37.5727773,126.9740400
(지번) 삼청동 63-28,37.5834367,126.9819684
(지번) 관철동 43-13,37.5692337,126.9841208
(지번) 통인동 138-1,37.5795835,126.9708452
(지번) 누하동 195-2,37.5793411,126.9689450
(지번) 동숭동 1-97,37.5816100,127.0035219
(지번) 공평동 70,37.5707847,126.9837035
(지번) 종로1가 40,37.5704459,126.9816334
(지번) 명륜2가 24-1,37.5839099,127.0010524
(지번) 삼청동 126,37.5871366,126.9814663
(지번) 사간동 7,37.5782063,126.9811307
(지번) 관훈동 84-23,37.5747457,126.9851153
(지번) 재동 34-1,37.5788475,126.9843582
(지번) 효자동 40-2,37.5816593,126.9715682
(지번) 종로5가 104-1,37.5718339,127.0005158
(지번) 통인동 137-7,37.5793323,126.9705703
(지번) 명륜4가 129,37.5814962,127.0004686
(지번) 통의동 7-33,37.5784325,126.9733324
(지번) 동숭동 130-63,37.5811327,127.0047217
(지번) 가회동 11-49,37.5823959,126.9852373
(지번) 세종로 202-1,37.5706064,126.9763555
(지번) 신문로1가 238,37.5713399,126.9729599
(지번) 효자동 62,37.5829014,126.9711095
(지번) 관철동 12-23,37.5690713,126.9864981
(지번) 종로2가 9,37.5706082,126.9852910
(지번) 종로5가 280-4,37.5703969,127.0061159
(지번) 종로5가 443,37.5702356,127.0058747
(지번) 체부동 189,37.5765668,126.9716216
(지번) 통인동 118-15,37.5799051,126.9709622
(지번) 명륜4가 146-1,37.5818626,126.9998292
(지번) 명륜4가 85-10,37.5823924,127.0008804
(지번) 세종로 81-3,37.2906255,127.6352814
(지번) 낙원동 139-1,37.5720908,126.9890413
(지번) 낙원동 213-3,37.5716493,126.9887766
(지번) 돈의동 7,37.5730268,126.9910583
(지번) 관철동 43-7,37.5691609,126.9843067
(지번) 관철동 42-4,37.5690014,126.9845323
(지번) 서린동 128-1,37.5696748,126.9794837
(지번) 신문로2가 1-104,37.5726152,126.9692553
(지번) 창신동 695-1,37.5718026,127.0100784
(지번) 화동 137-5,37.5790290,126.9823985
(지번) 동숭동 128-5,37.5813353,127.0043054
(지번) 팔판동 89,37.5822843,126.9811698
(지번) 누상동 166-127,37.5819291,126.9641868
(지번) 명륜2가 187,37.5830169,126.9991799
(지번) 동숭동 130-17,37.5809012,127.0048168
(지번) 견지동 110,37.5724303,126.9825285
(지번) 화동 137-4,37.5790402,126.9825519
(지번) 창신동 23-450,37.5781831,127.0112796
(지번) 낙원동 111-2,37.5729340,126.9891200
(지번) 부암동 175-1,37.5980457,126.9626192
(지번) 명륜4가 111-2,37.5818565,127.0008539
(지번) 종로2가 84-8,37.5699556,126.9849317
(지번) 종로5가 265-8,37.5703557,127.0058926
(지번) 돈의동 8,37.5730103,126.9908902
(지번) 익선동 166-21,37.5736806,126.9902965
(지번) 계동 107-1,37.5791580,126.9865915
(지번) 관철동 7-5,37.5692831,126.9871788
(지번) 관철동 263,37.5692049,126.9832925
(지번) 관수동 40,37.5698976,126.9908409
(지번) 당주동 170-2,37.5707836,126.9746875
(지번) 공평동 70,37.5707847,126.9837035
(지번) 사간동 93,37.5775905,126.9804757
(지번) 필운동 202,37.5766038,126.9701373
(지번) 세종로 185-2,37.5712553,126.9763136
(지번) 명륜4가 45-1,37.5829985,127.0005651
(지번) 관철동 44-1,37.5694680,126.9839029
(지번) 명륜1가 31-23,37.5894360,126.9988911
(지번) 화동 102-1,37.5803134,126.9824729
(지번) 명륜4가 62,37.5826136,126.9997824
(지번) 관수동 145-1,37.5689843,126.9897194
(지번) 종로3가 12-1,37.5706295,126.9907065
(지번) 소격동 158-4,37.5786848,126.9817068
(지번) 명륜2가 30,37.5837283,127.0007027
(지번) 체부동 132-1,37.5776153,126.9708003
(지번) 익선동 166-78,37.5735406,126.9894753
(지번) 내자동 147,37.5755992,126.9705098
(지번) 신문로2가 12-5,37.5683616,126.9697611
(지번) 명륜4가 69-1,37.5827031,127.0006524
(지번) 관철동 19-16,37.5693098,126.9849449
(지번) 동숭동 128-12,37.5812710,127.0044075
(지번) 내수동 75,37.5734313,126.9732412
(지번) 명륜4가 70-4,37.5825806,127.0003002
(지번) 수송동 110,37.5743992,126.9804885
(지번) 관철동 256,37.5693872,126.9836052
